Method,R^2,Adjusted R^2,MAE,MSE,RMSE,HuberLoss,logcosh,Percent_Error,ColsList,sigmoid % Error,Accuracy,colslist
XGBoost_Regressor,0.4060897107298962,0.16280957928728879,0.5905269250269236,0.6092791454770867,0.7805633513540632,578.3781526864559,469.5908709665291,0.7508771929824561,,0.7899749373433584,40.61,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')"
Random Regressor,0.5077068349052666,0.2559003836288537,0.4898165236796723,0.5050324339754256,0.7106563402766668,476.88025701888165,383.77380652727857,0.6355889724310777,,0.668671679197995,50.77,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')"
knn,0.44193235344928317,0.1932813397789307,0.5330285964370745,0.5725089882290165,0.7566432370866845,538.7555971645437,431.95198659358283,0.6621553884711779,,0.6992481203007519,44.19,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')"
svm,0.10986056002804323,0.00958585683431501,0.7103530441679949,0.9131739374444727,0.9556013485991283,838.7857774365307,653.0492295175071,0.7724310776942356,,0.7929824561403509,10.99,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes'], dtype='object')"
Linear Regressor,0.17028109471922537,0.026065054592677606,0.7071555467817467,0.851189876196512,0.9225995210255162,802.4021142504687,633.8860940777746,0.7679197994987469,,0.8015037593984963,17.03,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')"
XGBoost_Regressor,0.4185003650686955,0.17265304617298138,0.575649454261927,0.5965473356280808,0.7723647685051933,565.7469423274752,458.1763826024253,0.7298245614035088,,0.768922305764411,41.85,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')"
Random Regressor,0.5185517137785289,0.2666893281922147,0.4800791267958291,0.49390691779549156,0.7027851149501472,464.7568052114915,373.55260390628223,0.6305764411027569,,0.6651629072681704,51.86,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')"
knn,0.4415829113416112,0.19256587644483558,0.5294956408397502,0.5728674729911137,0.7568800915542129,537.3311396305928,429.35784101088757,0.6671679197994987,,0.7017543859649122,44.16,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')"
svm,0.14125010539592742,0.01699369969571174,0.7007857157870558,0.8809721121449603,0.9386011464647591,818.992738958159,640.9047111105056,0.7553884711779448,,0.7759398496240602,14.13,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')"
Linear Regressor,0.18946910310199938,0.032502109116442135,0.7008625736801595,0.8315053319781732,0.9118691419157539,785.2099065459388,622.8693973513011,0.7654135338345864,,0.7974937343358396,18.95,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')"
XGBoost_Regressor,0.4209573034962163,0.17430642799467055,0.575958495980613,0.5940268180134601,0.7707313526861744,564.1667335845261,457.25342640815194,0.7418546365914787,,0.7759398496240602,42.1,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')"
Random Regressor,0.5232320176144171,0.2712133155753228,0.47739707480048577,0.48910549984867074,0.6993607794612668,461.5704337075879,370.8253588632238,0.6190476190476191,,0.6581453634085213,52.32,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')"
knn,0.43754478428517396,0.1885969823255096,0.530218833912678,0.5770100962908341,0.7596118063134841,542.0540346170336,432.49316148466926,0.6596491228070176,,0.6867167919799498,43.75,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')"
svm,0.15791769767633168,0.021502954445571376,0.6940416774254519,0.8638732058534974,0.9294477961959442,802.8971854218331,630.1982380139709,0.762406015037594,,0.7834586466165413,15.79,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount'], dtype='object')"
Linear Regressor,0.19435771942609714,0.03389889056516815,0.6987549708128867,0.8264902109568282,0.9091150702506411,779.7588837005524,618.9419597104757,0.768922305764411,,0.8035087719298246,19.44,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')"
XGBoost_Regressor,0.42637364506693864,0.17849859189531203,0.5712465235311804,0.5884703155863388,0.7671181887990525,557.9823117736349,452.17904911808785,0.731328320802005,,0.7719298245614035,42.64,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')"
Random Regressor,0.5210059468931538,0.26851244220336123,0.47742607384341074,0.49138917550024036,0.7009915659266097,462.21269720485566,371.44167774747183,0.6225563909774436,,0.6621553884711779,52.1,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')"
knn,0.4349555771288153,0.18592023666992386,0.5286774018441011,0.5796663054055611,0.7613581978317178,542.5885881524758,432.295596634435,0.6646616541353384,,0.6852130325814536,43.5,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')"
svm,0.15929924546925855,0.021450272767627232,0.6911013961242308,0.862455907190858,0.9286850419764808,800.2638852629269,627.6009730147928,0.7583959899749373,,0.7799498746867168,15.93,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount'], dtype='object')"
Linear Regressor,0.2304647865133641,0.04882083200925191,0.6867392273743635,0.7894487867248111,0.8885093059303381,746.3714401689347,596.3250038405781,0.774937343358396,,0.8115288220551379,23.05,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
XGBoost_Regressor,0.4255982224246855,0.1774211036677671,0.572505931709163,0.5892658041531998,0.7676365052244453,559.2800164765088,453.35204172183614,0.7278195488721805,,0.7649122807017544,42.56,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
Random Regressor,0.5179762550403466,0.2649818665826351,0.4774571615121962,0.49449726791164794,0.7032049970752824,465.5246792730243,373.0986689299711,0.6190476190476191,,0.6606516290726817,51.8,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
knn,0.42902935840390677,0.18036674236911887,0.5295450029403495,0.5857458792837305,0.7653403682569805,547.1295851742059,435.1966022275931,0.6601503759398496,,0.6847117794486216,42.9,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
svm,0.19408421215239324,0.033305466360297076,0.6803608230477036,0.826770795888618,0.9092693747666959,769.9030886014847,606.9020683255421,0.7588972431077694,,0.7814536340852131,19.41,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount'], dtype='object')"
Linear Regressor,0.23077208021617057,0.04848385660108545,0.6861953237497171,0.7891335410588596,0.888331886773665,745.9485039670758,595.9438467931163,0.7804511278195488,,0.8120300751879699,23.08,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
XGBoost_Regressor,0.42277659138172596,0.17460063113073576,0.5752386680909589,0.5921604516812278,0.7695196239740919,562.224790976435,455.90270819179125,0.7388471177944862,,0.7709273182957393,42.28,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
Random Regressor,0.5231652234596129,0.27004107407705047,0.47708768666119516,0.48917402246277114,0.6994097672057283,460.9895728224034,370.41936656572943,0.6260651629072682,,0.6651629072681704,52.32,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
knn,0.43293196433976266,0.18333447125992364,0.5309511358931491,0.5817422840393135,0.7627203183600877,545.8182619714867,434.8526968881783,0.6631578947368421,,0.6862155388471178,43.29,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
svm,0.19400994417217876,0.03278925288546253,0.6794172002395211,0.8268469857313246,0.9093112699902738,769.1984518919116,606.0914400080883,0.7578947368421053,,0.7794486215538847,19.4,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount'], dtype='object')"
Linear Regressor,0.23077208021617057,0.04800401991757619,0.6861953237497171,0.7891335410588596,0.888331886773665,745.9485039670759,595.9438467931166,0.7804511278195488,,0.8120300751879699,23.08,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
XGBoost_Regressor,0.42379556122004414,0.1750518100622116,0.5741104815644783,0.5911151135492341,0.7688401092224794,561.9788889379824,455.41941405872365,0.7273182957393484,,0.7704260651629072,42.38,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
Random Regressor,0.5245254991331159,0.27110601940809054,0.47584850733452083,0.4877785463867737,0.6984114449139374,459.2034388259161,369.2650526277619,0.6225563909774436,,0.6571428571428571,52.45,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
knn,0.42909211279117077,0.17959423210873626,0.5337137445517319,0.5856815009758649,0.7652983084888303,550.1948762410121,438.0731972294806,0.6636591478696742,,0.6887218045112782,42.91,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
svm,0.1926585299531145,0.031776053692591066,0.6794868247847107,0.8282333710414511,0.9100732778416534,770.0408356104956,606.4866855733751,0.7604010025062656,,0.7759398496240602,19.27,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools'], dtype='object')"
Linear Regressor,0.23163127402887596,0.0479233985539006,0.6860450179912814,0.7882521135411655,0.8878356343046643,745.1050362339274,595.453017605108,0.7794486215538847,,0.8085213032581454,23.16,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
XGBoost_Regressor,0.4214326913465629,0.17262633379979875,0.5752406915847025,0.5935391283598842,0.77041490663141,564.0545726365115,457.12083161423243,0.7293233082706767,,0.7684210526315789,42.14,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
Random Regressor,0.5199108831697383,0.265889409141294,0.47734436741479075,0.49251257662950104,0.7017924028012138,463.63240868964635,372.0205125573293,0.6305764411027569,,0.6661654135338346,51.99,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
knn,0.42883084315190645,0.1789547975401209,0.5346718397173391,0.5859495315950106,0.7654734035843509,550.8705726590695,438.9722103076256,0.6631578947368421,,0.6902255639097744,42.88,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
svm,0.191253274496751,0.030744784622313115,0.6798428995286726,0.8296749908603002,0.9108649685108656,771.4204812836564,607.5354462092165,0.7573934837092732,,0.7774436090225564,19.13,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools'], dtype='object')"
Linear Regressor,0.23253353353495676,0.04786433991478867,0.6847657500472546,0.7873265059017709,0.887314209230175,743.8985404443844,594.3302085146213,0.7769423558897243,,0.806015037593985,23.25,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
XGBoost_Regressor,0.4270914945383817,0.17704182056830642,0.5706469839429039,0.5877338900344603,0.766638043691063,558.4918708656378,452.3921929295168,0.7273182957393484,,0.7644110275689223,42.71,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
Random Regressor,0.5174191301257756,0.2629171010110589,0.4783416839057,0.4950688097724415,0.7036112632501285,467.3535526190971,374.4005147551762,0.6265664160401002,,0.6581453634085213,51.74,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
knn,0.43618144801505165,0.18494042688110013,0.528995486631291,0.5784087121637446,0.7605318613731739,545.1005948987265,434.5428116709268,0.668671679197995,,0.687218045112782,43.62,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
svm,0.1934189756503688,0.031094061020911723,0.677592514370654,0.827453246984038,0.909644571788365,768.9368807959545,605.2451832448785,0.7583959899749373,,0.7789473684210526,19.34,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population'], dtype='object')"
Linear Regressor,0.2330320189085524,0.04761718188998598,0.6848659609961262,0.7868151210210166,0.8870259979397541,743.8334704837771,594.3223485406313,0.7714285714285715,,0.8040100250626566,23.3,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')"
XGBoost_Regressor,0.42402844223713565,0.17400072673391287,0.5736565502053442,0.5908762061760924,0.7686847248229227,562.1346598000184,455.57339305132535,0.7283208020050125,,0.7699248120300752,42.4,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')"
Random Regressor,0.5152971234304293,0.2603379111509375,0.4807509907857288,0.49724572849130405,0.7051565276527645,469.9223480218626,376.6879096847166,0.6295739348370928,,0.6636591478696742,51.53,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')"
knn,0.4269943246330724,0.1765426068778253,0.5314158362883433,0.5878335744446188,0.7667030549336677,552.8290688491938,439.351785858939,0.6651629072681704,,0.6857142857142857,42.7,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')"
svm,0.1915580663063361,0.029883241705779273,0.6784062489993211,0.8293623118300706,0.9106933138164959,770.2742467156177,606.0734697023775,0.7614035087719299,,0.780952380952381,19.16,"Index(['LONGITUDE', 'AGE', 'CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile'], dtype='object')"
