Method,R^2,Adjusted R^2,MAE,MSE,RMSE,HuberLoss,logcosh,Percent_Error,ColsList,Accuracy,sigmoid % Error
Random Regressor,0.46855312822661455,0.2144204016850414,0.3252179073608832,0.20513925137460937,0.4529230082195089,199.15605247561308,175.85767950541612,0.6576441102756893,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')",46.86,0.6756892230576441
knn,0.3413767207727645,0.11074048590520869,0.3706555366014184,0.2542295262510784,0.5042117871004985,246.63351131447845,215.79179267054616,0.7092731829573935,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')",34.14,0.7363408521303259
svm,-18.414062600247018,341.29628303026607,2.10438859425989,7.493855885659803,2.737490801018298,4409.387420290495,3066.9470586289617,0.949874686716792,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals'], dtype='object')",-1841.41,0.9453634085213033
Linear Regressor,0.187215247849837,0.028226667050902488,0.43407765844767027,0.31373607493145433,0.5601214822977729,305.96495969273434,270.2839140716559,0.7543859649122807,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')",18.72,0.7714285714285715
XGBoost_Regressor,0.447024225222305,0.19417289491090428,0.33656362979456805,0.21344943867608596,0.4620058859755858,206.4205532369386,182.6633306427674,0.6721804511278195,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')",44.7,0.6952380952380952
Random Regressor,0.4755941437724718,0.22071840426454403,0.3225306414986083,0.20242140931981586,0.4499126685478148,196.11847134848733,173.556517062924,0.6551378446115288,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')",47.56,0.6726817042606517
knn,0.3413093949021707,0.11024507751448531,0.3706902668945074,0.25425551413326436,0.5042375572418861,246.65943422695895,215.81656147584926,0.7092731829573935,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')",34.13,0.7363408521303259
svm,-183.39584700212262,33871.84604801322,7.059809727578679,71.1770602475805,8.436649823690711,18957.7659034482,12756.244102410277,0.98796992481203,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways'], dtype='object')",-18339.58,0.9859649122807017
Linear Regressor,0.18641814867100337,0.02743554418945171,0.43470627864916195,0.31404375635268766,0.560396070964713,306.4056797382562,270.86436983174144,0.7548872180451128,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')",18.64,0.7764411027568923
XGBoost_Regressor,0.44289242505589865,0.1900608782934604,0.3362890608803919,0.21504431944024915,0.4637287131936615,207.22775185054195,183.0232190763938,0.6822055137844611,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')",44.29,0.6987468671679198
Random Regressor,0.49400137547618794,0.23830747538701225,0.318179100507383,0.19531619159790323,0.44194591478811435,189.0653363141751,167.99308932346997,0.6506265664160401,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')",49.4,0.6666666666666666
knn,0.34055523587640346,0.10927734722262172,0.3708643641579374,0.2545466205940985,0.5045261346987869,246.949812921641,216.06512772783842,0.7082706766917293,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')",34.06,0.7363408521303259
svm,-13.773464143469099,191.1386453440067,1.8702907809137284,5.702578254883721,2.3880071722848157,3754.78096240352,2630.732070614296,0.9428571428571428,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station'], dtype='object')",-1377.35,0.9383458646616541
Linear Regressor,0.19584391727968153,0.03057611265484772,0.4318114563083041,0.3104053962103797,0.5571403738829019,303.0338789854281,267.98515138572725,0.750375939849624,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores'], dtype='object')",19.58,0.7729323308270677
XGBoost_Regressor,0.46227317781476596,0.20733609853810042,0.33453928706514663,0.2075633212009261,0.45559117770313123,200.61186699009306,178.25169163647098,0.6912280701754386,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores'], dtype='object')",46.23,0.7142857142857143
Random Regressor,0.49507574531051257,0.23899362347216913,0.3192925669694109,0.19490148330772666,0.4414764810357701,188.5275576660764,167.69560765949234,0.6641604010025063,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores'], dtype='object')",49.51,0.6791979949874687
knn,0.33837038108503215,0.10733167972825375,0.3714234996582738,0.2553899776633923,0.5053612348245483,247.79106159826148,216.68215846329252,0.7117794486215538,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores'], dtype='object')",33.84,0.7383458646616541
svm,-45.07782769778001,2048.439351163691,3.411884903369772,17.786107287355378,4.217357856212272,8150.275432433462,5560.655631929978,0.974937343358396,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores'], dtype='object')",-4507.78,0.9784461152882206
Linear Regressor,0.19670680284288655,0.030427400693794904,0.4308383970527328,0.31007232115084055,0.5568413788062454,302.77051776010285,267.65277963834575,0.7443609022556391,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store'], dtype='object')",19.67,0.7674185463659148
XGBoost_Regressor,0.462369164813907,0.20702467257157087,0.33281554164031873,0.20752627008219474,0.45555051320593937,200.88333566335035,178.65312480831687,0.6786967418546366,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store'], dtype='object')",46.24,0.6967418546365914
Random Regressor,0.49320078347805274,0.23673977924622647,0.31807717382503436,0.19562522125237447,0.44229540044225474,189.57124937425908,168.34142643208173,0.6531328320802005,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store'], dtype='object')",49.32,0.6691729323308271
knn,0.33842079645971324,0.10691456709155023,0.37136048563479424,0.25537051725677556,0.5053419805011015,247.7716498426614,216.65784182689606,0.7117794486215538,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store'], dtype='object')",33.84,0.7383458646616541
svm,-74.16012387411968,5547.006880228327,4.5007664954860465,29.011915138968654,5.386270986403177,11343.986326224287,7684.950142888627,0.9834586466165414,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store'], dtype='object')",-7416.01,0.9834586466165414
Linear Regressor,0.19702489442070992,0.03006310991338812,0.430780176271354,0.3099495373475875,0.5567311176390157,302.65642012467504,267.5631242334773,0.7448621553884712,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store', 'Num_of_Retail_stores_Zipcode'], dtype='object')",19.7,0.7669172932330827
XGBoost_Regressor,0.4596033504814018,0.20405013568260022,0.3343894989453594,0.20859387836393703,0.4567207881889514,201.6546439133774,178.93180299405867,0.681203007518797,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store', 'Num_of_Retail_stores_Zipcode'], dtype='object')",45.96,0.7022556390977444
Random Regressor,0.49675002664462264,0.23989909636084916,0.3170855955030362,0.19425520832200002,0.440743926018272,188.01742731767877,167.10696881982818,0.6446115288220552,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store', 'Num_of_Retail_stores_Zipcode'], dtype='object')",49.68,0.6641604010025063
knn,0.33842079645971324,0.10646260077934966,0.37136048563479424,0.25537051725677556,0.5053419805011015,247.7716498426614,216.65784182689606,0.7117794486215538,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store', 'Num_of_Retail_stores_Zipcode'], dtype='object')",33.84,0.7383458646616541
svm,-14.416287205678898,209.7134097026632,1.9276682679032422,5.950708874804432,2.4394074843708324,3918.1663737402127,2737.454095750245,0.9508771929824561,"Index(['CITY numeric', 'Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount', 'Level_B_SchoolCount', 'Level_C_SchoolCount', 'Level_D_SchoolCount', 'Level_F_SchoolCount', 'Total_Number_of_Schools', 'Num_Complaints_schools', 'Population', 'People/Sq_Mile', 'Total_Num_ofHospitals', 'Total_Num_of_Subways', 'min_dist_station', 'Num_of_Retail_stores', 'min_dist_retail_store', 'Num_of_Retail_stores_Zipcode'], dtype='object')",-1441.63,0.9468671679197995
Linear Regressor,0.084982340752493,0.006723865775266957,0.4619914706974034,0.35319812305268555,0.5943047392143912,345.5205462574669,301.6811948847673,0.7699248120300752,"Index(['Total_Num_ofComplaints'], dtype='object')",8.5,0.7759398496240602
XGBoost_Regressor,0.1351854487944808,0.017782519065798197,0.44382442317682386,0.33381965166184546,0.5777712797135606,326.8100652928815,284.9377902353249,0.7588972431077694,"Index(['Total_Num_ofComplaints'], dtype='object')",13.52,0.7789473684210526
Random Regressor,-0.059999873866584785,0.0031000350320261605,0.48179181851596453,0.40916146492041733,0.6396573027179611,400.91158533307134,338.80320180611545,0.7744360902255639,"Index(['Total_Num_ofComplaints'], dtype='object')",-6.0,0.7934837092731829
knn,0.039843580519672184,0.001086551305470862,0.4674135557203451,0.37062174895764205,0.6087871130022727,363.803660581366,313.1125340768185,0.7764411027568923,"Index(['Total_Num_ofComplaints'], dtype='object')",3.98,0.7919799498746867
svm,-5.323321341755053,28.351466991733123,1.1424687549294437,2.4408110671913885,1.5623095298920084,1888.6244905173403,1370.6219342633192,0.8847117794486216,"Index(['Total_Num_ofComplaints'], dtype='object')",-532.33,0.8531328320802005
Linear Regressor,0.09035885927134402,0.007168904898064432,0.4598694011187552,0.35112277922710533,0.5925561401480077,343.4405360558171,299.87187969755723,0.7669172932330827,"Index(['Total_Num_ofComplaints', 'Total_crimes'], dtype='object')",9.04,0.7794486215538847
XGBoost_Regressor,0.31846904869440085,0.10052034876645355,0.38751099782699333,0.26307192038392857,0.5129053717635725,256.79264742867946,227.1419472185247,0.7288220551378446,"Index(['Total_Num_ofComplaints', 'Total_crimes'], dtype='object')",31.85,0.7568922305764411
Random Regressor,0.22102917051998838,0.04789892825109632,0.3986555183209459,0.3006838524967881,0.5483464712175944,292.98804091024874,251.61399610067406,0.7172932330827068,"Index(['Total_Num_ofComplaints', 'Total_crimes'], dtype='object')",22.1,0.7353383458646616
knn,0.16156500796974083,0.025125443820142146,0.42717543988025813,0.323637104151974,0.5688911180111481,316.0762725311181,273.8784253088225,0.7388471177944862,"Index(['Total_Num_ofComplaints', 'Total_crimes'], dtype='object')",16.16,0.7614035087719299
svm,-2.45901954748099,6.051844180209771,0.8524791212711964,1.3351864845729358,1.1555026977783027,1181.4523664447756,886.1924139337855,0.8461152882205514,"Index(['Total_Num_ofComplaints', 'Total_crimes'], dtype='object')",-245.9,0.8225563909774436
Linear Regressor,0.0920228492590004,0.006974183999384764,0.4567451956340625,0.3504804767158051,0.5920139159815461,342.67274075682855,298.8421561967177,0.7583959899749373,"Index(['Total_Num_ofComplaints', 'Total_crimes', 'Level_A_SchoolCount'], dtype='object')",9.2,0.7709273182957393
